dateiname;Bahnhof;TimeOrder;Deadlock;Postion;Bahnhofslänge
track_7_166;KH_Stop_8;0;0;1;3
track_7_198;KH_Stop_8;0;0;1;3
track_7_230;KH_Stop_8;0;0;1;3
track_7_262;KH_Stop_8;0;0;1;3
track_7_294;KH_Stop_8;0;0;1;3
track_7_326;KH_Stop_8;0;0;1;3
track_7_358;KH_Stop_8;0;0;1;3
track_7_38;KH_Stop_8;0;0;1;3
track_7_390;KH_Stop_8;0;0;1;3
track_7_422;KH_Stop_8;0;0;1;3
track_7_454;KH_Stop_8;0;0;1;3
track_7_486;KH_Stop_8;0;0;1;3
track_7_518;KH_Stop_8;0;0;1;3
track_7_550;KH_Stop_8;0;0;1;3
track_7_582;KH_Stop_8;0;0;1;3
track_7_6;KH_Stop_8;0;0;1;3
track_7_614;KH_Stop_8;0;0;1;3
track_7_646;KH_Stop_8;0;0;1;3
track_7_678;KH_Stop_8;0;0;1;3
track_7_70;KH_Stop_8;0;0;1;3
track_7_710;KH_Stop_8;0;0;1;3
track_7_742;KH_Stop_8;0;0;1;3
track_7_774;KH_Stop_8;0;0;1;3
track_7_806;KH_Stop_8;0;0;1;3
track_7_838;KH_Stop_8;0;0;1;3
track_7_870;KH_Stop_8;0;0;1;3
track_7_902;KH_Stop_8;0;0;1;3
track_7_934;KH_Stop_8;0;0;1;3
track_7_966;KH_Stop_8;0;0;1;3
track_7_998;KH_Stop_8;0;0;1;3
track_8_103;OD_Stop_6;0;0;0;3
track_8_1031;OD_Stop_6;0;0;0;3
track_8_1063;OD_Stop_6;0;0;0;3
track_8_1095;OD_Stop_6;0;0;0;3
track_8_1127;OD_Stop_6;0;0;0;3
track_8_1159;OD_Stop_6;0;0;0;3
track_8_1191;OD_Stop_6;0;0;0;3
track_8_1223;OD_Stop_6;0;0;0;3
track_8_1255;OD_Stop_6;0;0;0;3
track_8_1287;OD_Stop_6;0;0;0;3
track_8_1319;OD_Stop_6;0;0;0;3
track_8_135;OD_Stop_6;0;0;0;3
track_8_1351;OD_Stop_6;0;0;0;3
track_8_1383;OD_Stop_6;0;0;0;3
track_8_167;OD_Stop_6;0;0;0;3
track_8_199;OD_Stop_6;0;0;0;3
track_8_231;OD_Stop_6;0;0;0;3
track_8_263;OD_Stop_6;0;0;0;3
track_8_295;OD_Stop_6;0;0;0;3
track_8_327;OD_Stop_6;0;0;0;3
track_8_359;OD_Stop_6;0;0;0;3
track_8_39;OD_Stop_6;0;0;0;3
track_8_391;OD_Stop_6;0;0;0;3
track_8_423;OD_Stop_6;0;0;0;3
track_8_455;OD_Stop_6;0;0;0;3
track_8_487;OD_Stop_6;0;0;0;3
track_8_519;OD_Stop_6;0;0;0;3
track_8_551;OD_Stop_6;0;0;0;3
track_8_583;OD_Stop_6;0;0;0;3
track_8_615;OD_Stop_6;0;0;0;3
track_8_647;OD_Stop_6;0;0;0;3
track_8_679;OD_Stop_6;0;0;0;3
track_8_7;OD_Stop_6;0;0;0;3
track_8_71;OD_Stop_6;0;0;0;3
track_8_711;OD_Stop_6;0;0;0;3
track_8_743;OD_Stop_6;0;0;0;3
track_8_775;OD_Stop_6;0;0;0;3
track_8_807;OD_Stop_6;0;0;0;3
track_8_839;OD_Stop_6;0;0;0;3
track_8_871;OD_Stop_6;0;0;0;3
track_8_903;OD_Stop_6;0;0;0;3
track_8_935;OD_Stop_6;0;0;0;3
track_8_967;OD_Stop_6;0;0;0;3
track_8_999;OD_Stop_6;0;0;0;3
track_9_1000;FA_Stop_4;2;3;1;4
track_9_1032;FA_Stop_4;2;3;1;4
track_9_104;FA_Stop_4;6;0;1;4
track_9_1064;FA_Stop_4;2;3;1;4
track_9_1096;FA_Stop_4;2;3;1;4
track_9_1128;FA_Stop_4;6;0;0;4
track_9_1160;FA_Stop_4;6;0;1;4
track_9_1192;FA_Stop_4;6;0;1;4
track_9_1224;FA_Stop_4;6;0;1;4
track_9_1256;FA_Stop_4;6;0;1;4
track_9_1288;FA_Stop_4;6;0;1;4
track_9_1320;FA_Stop_4;6;0;1;4
track_9_1352;FA_Stop_4;6;0;1;4
track_9_136;FA_Stop_4;6;0;1;4
track_9_1384;FA_Stop_4;6;0;1;4
track_9_168;FA_Stop_4;6;0;1;4
track_9_200;FA_Stop_4;6;0;1;4
track_9_232;FA_Stop_4;6;0;1;4
track_9_264;FA_Stop_4;6;0;1;4
track_9_296;FA_Stop_4;6;0;1;4
track_9_328;FA_Stop_4;6;0;1;4
track_9_360;FA_Stop_4;6;0;1;4
track_9_392;FA_Stop_4;6;0;0;4
track_9_40;FA_Stop_4;6;0;1;4
track_9_424;FA_Stop_4;6;0;0;4
track_9_456;FA_Stop_4;6;0;0;4
track_9_488;FA_Stop_4;6;0;0;4
track_9_520;FA_Stop_4;6;0;0;4
track_9_552;FA_Stop_4;6;0;0;4
track_9_584;FA_Stop_4;6;0;0;4
track_9_616;FA_Stop_4;6;0;0;4
track_9_648;FA_Stop_4;6;0;0;4
track_9_680;FA_Stop_4;6;0;0;4
track_9_712;FA_Stop_4;6;0;0;4
track_9_72;FA_Stop_4;6;0;1;4
track_9_744;FA_Stop_4;6;0;0;4
track_9_776;FA_Stop_4;6;0;0;4
track_9_8;FA_Stop_4;6;0;1;4
track_9_808;FA_Stop_4;6;0;0;4
track_9_840;FA_Stop_4;6;0;0;4
track_9_872;FA_Stop_4;2;3;1;4
track_9_904;FA_Stop_4;2;3;1;4
track_9_936;FA_Stop_4;2;3;1;4
track_9_968;FA_Stop_4;2;3;1;4
